projectId	terminologyId	name	description
303	321000210102	NZ Project	(ARCHIVED) Replaced by New Zealand refset Project which is linked to MS AP
303	131000210103	NZ Project	(ARCHIVED) Replaced by New Zealand refset Project which is linked to MS AP
303	191000210102	NZ Project	(ARCHIVED) Replaced by New Zealand refset Project which is linked to MS AP
303	181000210104	NZ Project	(ARCHIVED) Replaced by New Zealand refset Project which is linked to MS AP
303	461000210102	NZ Project	(ARCHIVED) Replaced by New Zealand refset Project which is linked to MS AP
303	451000210100	NZ Project	(ARCHIVED) Replaced by New Zealand refset Project which is linked to MS AP
303	471000210108	NZ Project	(ARCHIVED) Replaced by New Zealand refset Project which is linked to MS AP
303	481000210105	NZ Project	(ARCHIVED) Replaced by New Zealand refset Project which is linked to MS AP
303	441000210103	NZ Project	(ARCHIVED) Replaced by New Zealand refset Project which is linked to MS AP
303	491000210107	NZ Project	(ARCHIVED) Replaced by New Zealand refset Project which is linked to MS AP
303	gpfp	NZ Project	(ARCHIVED) Replaced by New Zealand refset Project which is linked to MS AP
303	501000210102	NZ Project	(ARCHIVED) Replaced by New Zealand refset Project which is linked to MS AP
303	421000210109	NZ Project	(ARCHIVED) Replaced by New Zealand refset Project which is linked to MS AP
303	351000210106	NZ Project	(ARCHIVED) Replaced by New Zealand refset Project which is linked to MS AP
303	481000210105	NZ Project	(ARCHIVED) Replaced by New Zealand refset Project which is linked to MS AP
303	441000210103	NZ Project	(ARCHIVED) Replaced by New Zealand refset Project which is linked to MS AP
303	121000210100	NZ Project	(ARCHIVED) Replaced by New Zealand refset Project which is linked to MS AP
303	251000210104	NZ Project	(ARCHIVED) Replaced by New Zealand refset Project which is linked to MS AP
303	391000210104	NZ Project	(ARCHIVED) Replaced by New Zealand refset Project which is linked to MS AP
303	501000210102	NZ Project	(ARCHIVED) Replaced by New Zealand refset Project which is linked to MS AP
303	491000210107	NZ Project	(ARCHIVED) Replaced by New Zealand refset Project which is linked to MS AP
303	191000210102	NZ Project	(ARCHIVED) Replaced by New Zealand refset Project which is linked to MS AP
303	471000210108	NZ Project	(ARCHIVED) Replaced by New Zealand refset Project which is linked to MS AP
303	261000210101	NZ Project	(ARCHIVED) Replaced by New Zealand refset Project which is linked to MS AP
303	141000210106	NZ Project	(ARCHIVED) Replaced by New Zealand refset Project which is linked to MS AP
303	241000210102	NZ Project	(ARCHIVED) Replaced by New Zealand refset Project which is linked to MS AP
303	181000210104	NZ Project	(ARCHIVED) Replaced by New Zealand refset Project which is linked to MS AP
303	131000210103	NZ Project	(ARCHIVED) Replaced by New Zealand refset Project which is linked to MS AP
303	101000210108	NZ Project	(ARCHIVED) Replaced by New Zealand refset Project which is linked to MS AP
303	451000210100	NZ Project	(ARCHIVED) Replaced by New Zealand refset Project which is linked to MS AP
303	461000210102	NZ Project	(ARCHIVED) Replaced by New Zealand refset Project which is linked to MS AP
303	91000210107	NZ Project	(ARCHIVED) Replaced by New Zealand refset Project which is linked to MS AP
303	61000210102	NZ Project	(ARCHIVED) Replaced by New Zealand refset Project which is linked to MS AP
303	71000210108	NZ Project	(ARCHIVED) Replaced by New Zealand refset Project which is linked to MS AP
303	321000210102	NZ Project	(ARCHIVED) Replaced by New Zealand refset Project which is linked to MS AP
303	51000210100	NZ Project	(ARCHIVED) Replaced by New Zealand refset Project which is linked to MS AP
303	TMP-w7d69m	NZ Project	(ARCHIVED) Replaced by New Zealand refset Project which is linked to MS AP
3106	11000210104	NZ SACT Refset Project	NZ SACT Refset Project
3106	121000210100	NZ SACT Refset Project	NZ SACT Refset Project
3106	131000210103	NZ SACT Refset Project	NZ SACT Refset Project
3106	141000210106	NZ SACT Refset Project	NZ SACT Refset Project
3106	141000210106	NZ SACT Refset Project	NZ SACT Refset Project
3106	11000210104	NZ SACT Refset Project	NZ SACT Refset Project
3106	181000210104	NZ SACT Refset Project	NZ SACT Refset Project
3106	181000210104	NZ SACT Refset Project	NZ SACT Refset Project
3106	261000210101	NZ SACT Refset Project	NZ SACT Refset Project
3106	191000210102	NZ SACT Refset Project	NZ SACT Refset Project
3106	21000210109	NZ SACT Refset Project	NZ SACT Refset Project
3106	241000210102	NZ SACT Refset Project	NZ SACT Refset Project
3106	241000210102	NZ SACT Refset Project	NZ SACT Refset Project
3106	21000210109	NZ SACT Refset Project	NZ SACT Refset Project
3106	251000210104	NZ SACT Refset Project	NZ SACT Refset Project
3106	251000210104	NZ SACT Refset Project	NZ SACT Refset Project
3106	131000210103	NZ SACT Refset Project	NZ SACT Refset Project
3106	121000210100	NZ SACT Refset Project	NZ SACT Refset Project
3106	31000210106	NZ SACT Refset Project	NZ SACT Refset Project
3106	311000210107	NZ SACT Refset Project	NZ SACT Refset Project
551	TMP-u4d2ek	Odentogram	Odentogram project
551	TMP-u4d2ek	Odentogram	Odentogram project
3455	TMP-zjl2nq	Oktober2020-validering	Gjennomgang av oversatte begrep fra Helsenorge for validering
3455	1000191000202105	Oktober2020-validering	Gjennomgang av oversatte begrep fra Helsenorge for validering
3455	1000201000202107	Oktober2020-validering	Gjennomgang av oversatte begrep fra Helsenorge for validering
3455	1000241000202105	Oktober2020-validering	Gjennomgang av oversatte begrep fra Helsenorge for validering
2957	683861000189108	Patient Instructions Extension	Patient Friendly Terms Extension
2957	683861000189108	Patient Instructions Extension	Patient Friendly Terms Extension
2957	683861000189108	Patient Instructions Extension	Patient Friendly Terms Extension
7103	TMP-mv7rv2	Pflege-Refsets/ICNP	Pflege-Refsets/ICNP
7103	TMP-vrceed	Pflege-Refsets/ICNP	Pflege-Refsets/ICNP
7103	TMP-xvweok	Pflege-Refsets/ICNP	Pflege-Refsets/ICNP
7103	TMP-3g29au	Pflege-Refsets/ICNP	Pflege-Refsets/ICNP
7103	TMP-nksnaw	Pflege-Refsets/ICNP	Pflege-Refsets/ICNP
7103	TMP-2dwb4m	Pflege-Refsets/ICNP	Pflege-Refsets/ICNP
1202	21000188104	PHAST	French translation by Phast-Services, cleaned out of any redundant synonyms with the French starter set
2653	21000188104	PHAST2020	PHAST fr translation cleaned for publication
952	TMP-3sg9db	Portuguese Project	Portuguese Project
8153	TMP-4qyup3	Portuguese value sets	Value sets supporting the portuguese implementation of SNOMED CT
8153	TMP-p65ool	Portuguese value sets	Value sets supporting the portuguese implementation of SNOMED CT
8153	TMP-0lcbc6	Portuguese value sets	Value sets supporting the portuguese implementation of SNOMED CT
3953	TMP-q3extc	Pressure Ulcer	Pressure Ulcer for Health Factor
6503	TMP-d4vks7	procedure	ans
6503	TMP-81vl2b	procedure	ans
1201	TMP-r9prz9	Project for jcostello	Project for jcostello
1201	Z01	Project for jcostello	Project for jcostello
1251	1001000003108	Project for MKatz	Project for MKatz
1251	1011000003105	Project for MKatz	Project for MKatz
1251	1041000003106	Project for MKatz	Project for MKatz
1251	1041000003106	Project for MKatz	Project for MKatz
1251	TMP-dmlafg	Project for MKatz	Project for MKatz
1251	TMP-qggtfj	Project for MKatz	Project for MKatz
1354	TMP-frsac7	RDA Test Project	RDA Test Project
1354	TMP-5zhr4y	RDA Test Project	RDA Test Project
1354	TMP-wk8aau	RDA Test Project	RDA Test Project
2052	1081000202100	Referansesett for Helsedirektoratet	Testprosjekt for Helsedirektoratets antibiotikaretningslinje
2052	1081000202100	Referansesett for Helsedirektoratet	Testprosjekt for Helsedirektoratets antibiotikaretningslinje
2052	1301000202105	Referansesett for Helsedirektoratet	Testprosjekt for Helsedirektoratets antibiotikaretningslinje
2052	1311000202107	Referansesett for Helsedirektoratet	Testprosjekt for Helsedirektoratets antibiotikaretningslinje
2052	1291000202106	Referansesett for Helsedirektoratet	Testprosjekt for Helsedirektoratets antibiotikaretningslinje
2052	1291000202106	Referansesett for Helsedirektoratet	Testprosjekt for Helsedirektoratets antibiotikaretningslinje
2052	1311000202107	Referansesett for Helsedirektoratet	Testprosjekt for Helsedirektoratets antibiotikaretningslinje
2052	1311000202107	Referansesett for Helsedirektoratet	Testprosjekt for Helsedirektoratets antibiotikaretningslinje
2052	1081000202100	Referansesett for Helsedirektoratet	Testprosjekt for Helsedirektoratets antibiotikaretningslinje
2052	1291000202106	Referansesett for Helsedirektoratet	Testprosjekt for Helsedirektoratets antibiotikaretningslinje
2052	1311000202107	Referansesett for Helsedirektoratet	Testprosjekt for Helsedirektoratets antibiotikaretningslinje
2052	2081000202106	Referansesett for Helsedirektoratet	Testprosjekt for Helsedirektoratets antibiotikaretningslinje
2052	2081000202106	Referansesett for Helsedirektoratet	Testprosjekt for Helsedirektoratets antibiotikaretningslinje
2052	1311000202107	Referansesett for Helsedirektoratet	Testprosjekt for Helsedirektoratets antibiotikaretningslinje
2052	1311000202107	Referansesett for Helsedirektoratet	Testprosjekt for Helsedirektoratets antibiotikaretningslinje
2052	5741000202109	Referansesett for Helsedirektoratet	Testprosjekt for Helsedirektoratets antibiotikaretningslinje
2052	5751000202107	Referansesett for Helsedirektoratet	Testprosjekt for Helsedirektoratets antibiotikaretningslinje
2052	5751000202107	Referansesett for Helsedirektoratet	Testprosjekt for Helsedirektoratets antibiotikaretningslinje
2052	1311000202107	Referansesett for Helsedirektoratet	Testprosjekt for Helsedirektoratets antibiotikaretningslinje
2052	6721000202109	Referansesett for Helsedirektoratet	Testprosjekt for Helsedirektoratets antibiotikaretningslinje
2052	6991000202105	Referansesett for Helsedirektoratet	Testprosjekt for Helsedirektoratets antibiotikaretningslinje
2052	12711000202103	Referansesett for Helsedirektoratet	Testprosjekt for Helsedirektoratets antibiotikaretningslinje
2052	23921000202107	Referansesett for Helsedirektoratet	Testprosjekt for Helsedirektoratets antibiotikaretningslinje
2052	12881000202101	Referansesett for Helsedirektoratet	Testprosjekt for Helsedirektoratets antibiotikaretningslinje
2052	12881000202101	Referansesett for Helsedirektoratet	Testprosjekt for Helsedirektoratets antibiotikaretningslinje
2052	12881000202101	Referansesett for Helsedirektoratet	Testprosjekt for Helsedirektoratets antibiotikaretningslinje
2052	23911000202104	Referansesett for Helsedirektoratet	Testprosjekt for Helsedirektoratets antibiotikaretningslinje
2052	23911000202104	Referansesett for Helsedirektoratet	Testprosjekt for Helsedirektoratets antibiotikaretningslinje
2052	12711000202103	Referansesett for Helsedirektoratet	Testprosjekt for Helsedirektoratets antibiotikaretningslinje
2052	23921000202107	Referansesett for Helsedirektoratet	Testprosjekt for Helsedirektoratets antibiotikaretningslinje
2052	23961000202102	Referansesett for Helsedirektoratet	Testprosjekt for Helsedirektoratets antibiotikaretningslinje
2052	23961000202102	Referansesett for Helsedirektoratet	Testprosjekt for Helsedirektoratets antibiotikaretningslinje
2052	12881000202101	Referansesett for Helsedirektoratet	Testprosjekt for Helsedirektoratets antibiotikaretningslinje
2052	23921000202107	Referansesett for Helsedirektoratet	Testprosjekt for Helsedirektoratets antibiotikaretningslinje
2052	23911000202104	Referansesett for Helsedirektoratet	Testprosjekt for Helsedirektoratets antibiotikaretningslinje
2052	23961000202102	Referansesett for Helsedirektoratet	Testprosjekt for Helsedirektoratets antibiotikaretningslinje
2052	23921000202107	Referansesett for Helsedirektoratet	Testprosjekt for Helsedirektoratets antibiotikaretningslinje
2052	1000391000202108	Referansesett for Helsedirektoratet	Testprosjekt for Helsedirektoratets antibiotikaretningslinje
2052	1000391000202108	Referansesett for Helsedirektoratet	Testprosjekt for Helsedirektoratets antibiotikaretningslinje
2052	107241000202101	Referansesett for Helsedirektoratet	Testprosjekt for Helsedirektoratets antibiotikaretningslinje
2052	TMP-d3omad	Referansesett for Helsedirektoratet	Testprosjekt for Helsedirektoratets antibiotikaretningslinje
2003	TMP-yuigq1	RefSet Test	Testing space for RefSets
2003	TMP-xuekuv	RefSet Test	Testing space for RefSets
2003	TMP-uhvxnu	RefSet Test	Testing space for RefSets
8203	TMP-wbp1qk	Refset update	Refset update
7153	TMP-eyumtw	Refsets	Refsets
1501	TMP-qko74o	RKL Health Informatics Project	RKL Health Informatics
1501	TMP-vm5vsr	RKL Health Informatics Project	RKL Health Informatics
1501	TMP-s528r7	RKL Health Informatics Project	RKL Health Informatics
1501	TMP-vge4k4	RKL Health Informatics Project	RKL Health Informatics
1501	TMP-wu9ks6	RKL Health Informatics Project	RKL Health Informatics
